time,x_diff,y_diff,theta_diff,x_ackermann,y_ackermann,theta_ackermann
4.250000,4.219477,0.367892,0.329986,4.219477,0.367892,0.329986
4.260000,4.228937,0.371133,0.331446,4.228937,0.371133,0.331446
4.270000,4.238393,0.374387,0.332906,4.238393,0.374387,0.332906
4.280000,4.247844,0.377655,0.334366,4.247844,0.377655,0.334366
4.290000,4.257290,0.380936,0.335826,4.257290,0.380936,0.335826
4.300000,4.266731,0.384232,0.337286,4.266731,0.384232,0.337286
4.310000,4.276168,0.387541,0.338746,4.276168,0.387541,0.338746
4.320000,4.285600,0.390864,0.340207,4.285600,0.390864,0.340207
4.330000,4.295027,0.394201,0.341667,4.295027,0.394201,0.341667
4.340000,4.304448,0.397552,0.343127,4.304448,0.397552,0.343127
4.350000,4.313866,0.400916,0.344587,4.313866,0.400916,0.344587
4.360000,4.323278,0.404294,0.346047,4.323278,0.404294,0.346047
4.370000,4.332685,0.407686,0.347507,4.332685,0.407686,0.347507
4.380000,4.342087,0.411091,0.348967,4.342087,0.411091,0.348967
4.390000,4.351484,0.414511,0.350427,4.351484,0.414511,0.350427
4.400000,4.360877,0.417944,0.351887,4.360877,0.417944,0.351887
4.410000,4.370264,0.421390,0.353348,4.370264,0.421390,0.353348
4.420000,4.379646,0.424851,0.354808,4.379646,0.424851,0.354808
4.430000,4.389023,0.428325,0.356268,4.389023,0.428325,0.356268
4.440000,4.398395,0.431813,0.357728,4.398395,0.431813,0.357728
4.450000,4.407762,0.435314,0.359188,4.407762,0.435314,0.359188
4.460000,4.417124,0.438829,0.360648,4.417124,0.438829,0.360648
4.470000,4.426481,0.442358,0.362108,4.426481,0.442358,0.362108
4.480000,4.435832,0.445900,0.363568,4.435832,0.445900,0.363568
4.490000,4.445179,0.449457,0.365028,4.445179,0.449457,0.365028
4.500000,4.454520,0.453026,0.366489,4.454520,0.453026,0.366489
4.510000,4.463856,0.456610,0.367949,4.463856,0.456610,0.367949
4.520000,4.473186,0.460207,0.369409,4.473186,0.460207,0.369409
4.530000,4.482512,0.463817,0.370869,4.482512,0.463817,0.370869
4.540000,4.491832,0.467442,0.372329,4.491832,0.467442,0.372329
4.550000,4.501147,0.471080,0.373789,4.501147,0.471080,0.373789
4.560000,4.510456,0.474731,0.375249,4.510456,0.474731,0.375249
4.570000,4.519760,0.478396,0.376709,4.519760,0.478396,0.376709
4.580000,4.529059,0.482075,0.378170,4.529059,0.482075,0.378170
4.590000,4.538353,0.485767,0.379630,4.538353,0.485767,0.379630
4.600000,4.547641,0.489473,0.381090,4.547641,0.489473,0.381090
4.610000,4.556923,0.493192,0.382550,4.556923,0.493192,0.382550
4.620000,4.566200,0.496925,0.384010,4.566200,0.496925,0.384010
4.630000,4.575472,0.500671,0.385470,4.575472,0.500671,0.385470
4.640000,4.584738,0.504431,0.386930,4.584738,0.504431,0.386930
4.650000,4.593999,0.508205,0.388390,4.593999,0.508205,0.388390
4.660000,4.603254,0.511992,0.389850,4.603254,0.511992,0.389850
4.670000,4.612504,0.515792,0.391311,4.612504,0.515792,0.391311
4.680000,4.621748,0.519606,0.392771,4.621748,0.519606,0.392771
4.690000,4.630986,0.523434,0.394231,4.630986,0.523434,0.394231
4.700000,4.640219,0.527275,0.395691,4.640219,0.527275,0.395691
4.710000,4.649447,0.531129,0.397151,4.649447,0.531129,0.397151
4.720000,4.658668,0.534997,0.398611,4.658668,0.534997,0.398611
4.730000,4.667884,0.538878,0.400071,4.667884,0.538878,0.400071
4.740000,4.677095,0.542773,0.401531,4.677095,0.542773,0.401531
4.750000,4.686299,0.546682,0.402991,4.686299,0.546682,0.402991
4.760000,4.695498,0.550603,0.404452,4.695498,0.550603,0.404452
4.770000,4.704691,0.554538,0.405912,4.704691,0.554538,0.405912
4.780000,4.713879,0.558487,0.407372,4.713879,0.558487,0.407372
4.790000,4.723061,0.562449,0.408832,4.723061,0.562449,0.408832
4.800000,4.732236,0.566424,0.410292,4.732236,0.566424,0.410292
4.810000,4.741406,0.570413,0.411752,4.741406,0.570413,0.411752
4.820000,4.750571,0.574415,0.413212,4.750571,0.574415,0.413212
4.830000,4.759729,0.578431,0.414672,4.759729,0.578431,0.414672
4.840000,4.768881,0.582460,0.416132,4.768881,0.582460,0.416132
4.850000,4.778028,0.586502,0.417593,4.778028,0.586502,0.417593
4.860000,4.787169,0.590558,0.419053,4.787169,0.590558,0.419053
4.870000,4.796304,0.594626,0.420513,4.796304,0.594626,0.420513
4.880000,4.805432,0.598709,0.421973,4.805432,0.598709,0.421973
4.890000,4.814555,0.602804,0.423433,4.814555,0.602804,0.423433
4.900000,4.823672,0.606913,0.424893,4.823672,0.606913,0.424893
4.910000,4.832783,0.611036,0.426353,4.832783,0.611036,0.426353
4.920000,4.841888,0.615171,0.427813,4.841888,0.615171,0.427813
4.930000,4.850986,0.619320,0.429274,4.850986,0.619320,0.429274
4.940000,4.860079,0.623482,0.430734,4.860079,0.623482,0.430734
4.950000,4.869166,0.627657,0.432194,4.869166,0.627657,0.432194
4.960000,4.878246,0.631846,0.433654,4.878246,0.631846,0.433654
4.970000,4.887320,0.636048,0.435114,4.887320,0.636048,0.435114
4.980000,4.896389,0.640263,0.436574,4.896389,0.640263,0.436574
4.990000,4.905451,0.644491,0.438034,4.905451,0.644491,0.438034
5.000000,4.914507,0.648733,0.436574,4.914507,0.648733,0.436574
5.010000,4.923569,0.652961,0.435114,4.923569,0.652961,0.435114
5.020000,4.932637,0.657177,0.433654,4.932637,0.657177,0.433654
5.030000,4.941711,0.661378,0.432194,4.941711,0.661378,0.432194
5.040000,4.950792,0.665567,0.430734,4.950792,0.665567,0.430734
5.050000,4.959878,0.669742,0.429274,4.959878,0.669742,0.429274
5.060000,4.968971,0.673905,0.427813,4.968971,0.673905,0.427813
5.070000,4.978070,0.678053,0.426353,4.978070,0.678053,0.426353
5.080000,4.987175,0.682189,0.424893,4.987175,0.682189,0.424893
5.090000,4.996285,0.686311,0.423433,4.996285,0.686311,0.423433
5.100000,5.005402,0.690420,0.421973,5.005402,0.690420,0.421973
5.110000,5.014525,0.694516,0.420513,5.014525,0.694516,0.420513
5.120000,5.023654,0.698598,0.419053,5.023654,0.698598,0.419053
5.130000,5.032789,0.702667,0.417593,5.032789,0.702667,0.417593
5.140000,5.041929,0.706723,0.416132,5.041929,0.706723,0.416132
5.150000,5.051076,0.710765,0.414672,5.051076,0.710765,0.414672
5.160000,5.060228,0.714794,0.413212,5.060228,0.714794,0.413212
5.170000,5.069387,0.718809,0.411752,5.069387,0.718809,0.411752
5.180000,5.078551,0.722811,0.410292,5.078551,0.722811,0.410292
5.190000,5.087721,0.726800,0.408832,5.087721,0.726800,0.408832
5.200000,5.096897,0.730776,0.407372,5.096897,0.730776,0.407372
5.210000,5.106079,0.734737,0.405912,5.106079,0.734737,0.405912
5.220000,5.115266,0.738686,0.404452,5.115266,0.738686,0.404452
5.230000,5.124459,0.742621,0.402991,5.124459,0.742621,0.402991
5.240000,5.133658,0.746543,0.401531,5.133658,0.746543,0.401531
5.250000,5.142863,0.750451,0.400071,5.142863,0.750451,0.400071
5.260000,5.152073,0.754346,0.398611,5.152073,0.754346,0.398611
5.270000,5.161289,0.758227,0.397151,5.161289,0.758227,0.397151
5.280000,5.170511,0.762095,0.395691,5.170511,0.762095,0.395691
5.290000,5.179738,0.765950,0.394231,5.179738,0.765950,0.394231
5.300000,5.188971,0.769791,0.392771,5.188971,0.769791,0.392771
5.310000,5.198209,0.773618,0.391311,5.198209,0.773618,0.391311
5.320000,5.207454,0.777432,0.389850,5.207454,0.777432,0.389850
5.330000,5.216703,0.781233,0.388390,5.216703,0.781233,0.388390
5.340000,5.225958,0.785020,0.386930,5.225958,0.785020,0.386930
5.350000,5.235219,0.788793,0.385470,5.235219,0.788793,0.385470
5.360000,5.244485,0.792553,0.384010,5.244485,0.792553,0.384010
5.370000,5.253757,0.796300,0.382550,5.253757,0.796300,0.382550
5.380000,5.263034,0.800032,0.381090,5.263034,0.800032,0.381090
5.390000,5.272317,0.803752,0.379630,5.272317,0.803752,0.379630
5.400000,5.281605,0.807458,0.378170,5.281605,0.807458,0.378170
5.410000,5.290898,0.811150,0.376709,5.290898,0.811150,0.376709
5.420000,5.300197,0.814828,0.375249,5.300197,0.814828,0.375249
5.430000,5.309501,0.818493,0.373789,5.309501,0.818493,0.373789
5.440000,5.318811,0.822145,0.372329,5.318811,0.822145,0.372329
5.450000,5.328126,0.825783,0.370869,5.328126,0.825783,0.370869
5.460000,5.337446,0.829407,0.369409,5.337446,0.829407,0.369409
5.470000,5.346771,0.833018,0.367949,5.346771,0.833018,0.367949
5.480000,5.356102,0.836615,0.366489,5.356102,0.836615,0.366489
5.490000,5.365438,0.840198,0.365028,5.365438,0.840198,0.365028
5.500000,5.374779,0.843768,0.363568,5.374779,0.843768,0.363568
5.510000,5.384125,0.847324,0.362108,5.384125,0.847324,0.362108
5.520000,5.393477,0.850866,0.360648,5.393477,0.850866,0.360648
5.530000,5.402833,0.854395,0.359188,5.402833,0.854395,0.359188
5.540000,5.412195,0.857910,0.357728,5.412195,0.857910,0.357728
5.550000,5.421562,0.861412,0.356268,5.421562,0.861412,0.356268
5.560000,5.430934,0.864900,0.354808,5.430934,0.864900,0.354808
5.570000,5.440311,0.868374,0.353348,5.440311,0.868374,0.353348
5.580000,5.449693,0.871834,0.351887,5.449693,0.871834,0.351887
5.590000,5.459081,0.875281,0.350427,5.459081,0.875281,0.350427
5.600000,5.468473,0.878714,0.348967,5.468473,0.878714,0.348967
5.610000,5.477870,0.882133,0.347507,5.477870,0.882133,0.347507
5.620000,5.487272,0.885539,0.346047,5.487272,0.885539,0.346047
5.630000,5.496680,0.888930,0.344587,5.496680,0.888930,0.344587
5.640000,5.506092,0.892309,0.343127,5.506092,0.892309,0.343127
5.650000,5.515509,0.895673,0.341667,5.515509,0.895673,0.341667
5.660000,5.524931,0.899023,0.340207,5.524931,0.899023,0.340207
5.670000,5.534358,0.902360,0.338746,5.534358,0.902360,0.338746
5.680000,5.543789,0.905683,0.337286,5.543789,0.905683,0.337286
5.690000,5.553226,0.908993,0.335826,5.553226,0.908993,0.335826
5.700000,5.562667,0.912288,0.334366,5.562667,0.912288,0.334366
5.710000,5.572114,0.915570,0.332906,5.572114,0.915570,0.332906
5.720000,5.581565,0.918838,0.331446,5.581565,0.918838,0.331446
5.730000,5.591020,0.922092,0.329986,5.591020,0.922092,0.329986
5.740000,5.600481,0.925332,0.328526,5.600481,0.925332,0.328526
5.750000,5.609946,0.928559,0.327066,5.609946,0.928559,0.327066
5.760000,5.619416,0.931771,0.325605,5.619416,0.931771,0.325605
5.770000,5.628890,0.934970,0.324145,5.628890,0.934970,0.324145
5.780000,5.638370,0.938155,0.322685,5.638370,0.938155,0.322685
5.790000,5.647854,0.941326,0.321225,5.647854,0.941326,0.321225
5.800000,5.657342,0.944483,0.319765,5.657342,0.944483,0.319765
